id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
8664,Facundo Medina,15,1274,1,0.5070731183513999,1,0.8794719576835632,10,13,6,0,D S,Lens,1,0.5070731183513999,6.280947349965572,5.571447243914008
8677,Lilian Brassier,15,1329,1,0.16021895501762629,0,0.605691235512495,5,5,5,1,D,Brest,1,0.16021895501762629,1.9610082805156708,1.6015679314732552
8697,Jonathan Clauss,16,1266,1,0.6243380531668663,2,2.2667337860912085,15,26,1,1,D S,Marseille,1,0.6243380531668663,8.686353176832199,7.379802469164133
8920,Dilane Bakwa,16,903,1,0.6846510004252195,0,1.249400096014142,16,13,2,0,F M S,Strasbourg,1,0.6846510004252195,2.4923001006245613,0.9719631690531969
8973,Lorenz Assignon,14,1010,1,0.4635073374956846,1,1.762451134622097,11,20,4,0,D S,Rennes,1,0.4635073374956846,5.5929713398218155,4.568631023168564
8981,Jéremy Doku,2,110,1,1.1924280524253845,0,0.19405369088053703,6,3,0,0,F S,Rennes,1,1.1924280524253845,2.2108976244926453,0.9063422679901123
9001,Martín Satriano,17,760,1,2.724371305666864,1,0.8609660798683763,28,11,2,0,F S,Brest,1,2.724371305666864,4.23279625736177,1.0487316325306892
9307,Iliman Ndiaye,15,893,1,2.3954495228827,2,2.0687394868582487,17,14,0,1,F M S,Marseille,1,2.3954495228827,6.974641554057598,2.85878087580204
9448,Dion Moise Sahi,10,332,1,1.6571348942816257,1,0.6380679272115231,13,2,0,0,M S,Strasbourg,1,1.6571348942816257,2.6253777779638767,0.389976529404521
9487,Maxime Estève,10,822,1,0.3207758693024516,1,0.22924783639609814,5,4,1,1,D,Montpellier,1,0.3207758693024516,1.1062307469546795,1.0500992629677057
9490,Matthis Abline,10,424,1,0.6253917552530766,0,1.3996946886181831,12,10,0,0,F S,Nantes,1,0.6253917552530766,2.615334589034319,0.8258706871420145
9612,Myron Boadu,8,54,1,0.7872653752565384,0,0,2,0,0,0,S,Monaco,1,0.7872653752565384,0.7872653752565384,0
9631,Christopher Wooh,7,551,1,1.4488699659705162,0,0.37960371747612953,3,3,1,1,D S,Rennes,1,1.4488699659705162,1.4372307397425175,1.057627022266388
9640,Florent Ogier,6,479,1,0.19493637140840292,0,0,4,0,1,0,D S,Clermont Foot,1,0.19493637140840292,0.8529077991843224,0.8529077991843224
9645,Jim Allevinah,16,1173,1,1.1324157677590847,0,0.6295134648680687,20,13,0,0,D M S,Clermont Foot,1,1.1324157677590847,3.721537109464407,2.4012153893709183
9767,Habib Diarra,15,1044,1,0.8745315242558718,1,1.0269474815577269,15,7,0,0,F M S,Strasbourg,1,0.8745315242558718,2.658332359045744,1.5210922583937645
9999,Arthur Theate,14,1209,1,1.2751391376368701,0,0.1844815518707037,15,3,2,0,D,Rennes,1,1.2751391376368701,3.3604893796145916,3.1516689900308847
10005,Joshua Wilson-Esbrand,9,386,1,0.0981532484292984,0,0.13437702879309654,3,2,1,0,D M S,Reims,1,0.0981532484292984,0.9128322377800941,0.775936909019947
10016,Bradley Barcola,16,879,1,1.641799345612526,2,2.0602760165929794,12,17,1,0,D F M S,"Lyon,Paris Saint Germain",1,1.641799345612526,5.346724279224873,2.3909444864839315
10132,Yohann Magnin,16,719,1,1.4098707642406225,0,0.9065956473350525,10,6,0,0,M S,Clermont Foot,1,1.4098707642406225,3.2440459057688713,1.4218588108196855
10328,Edon Zhegrova,16,1172,1,3.4371147491037846,4,3.7348532704636455,38,28,1,0,M S,Lille,1,3.4371147491037846,8.376261830329895,3.3615495301783085
10382,Eray Cömert,14,1196,1,0.371821166947484,0,0.03826554864645004,6,1,2,0,D S,Nantes,1,0.371821166947484,2.930250301025808,2.901450059376657
10581,Junior Mwanga,11,783,1,0.5978585910052061,1,0.47958914935588837,8,5,1,0,M S,Strasbourg,1,0.5978585910052061,2.1788189224898815,1.6513827294111252
10701,Nicolás Tagliafico,14,1233,1,1.366745020262897,0,0.6493049245327711,5,11,4,0,D M,Lyon,1,1.366745020262897,4.006859119981527,2.4440878592431545
10781,Mateusz Wieteska,2,180,1,0.0806244257837534,0,0,3,0,0,0,D,Clermont Foot,1,0.0806244257837534,0.7649957537651062,0.7649957537651062
10788,Rasmus Nicolaisen,17,1530,1,0.6313930610194802,0,0.11976271495223045,8,2,2,0,D,Toulouse,1,0.6313930610194802,3.969239693135023,3.969239693135023
10844,Darline Yongwa,13,688,1,0.2868885453790426,1,1.1601794362068176,7,7,2,0,D S,Lorient,1,0.2868885453790426,2.2463167309761047,1.2827891996130347
10854,Souleymane Isaak Touré,11,897,1,1.1757670007646084,1,0.1740484582260251,11,4,3,0,D S,Lorient,1,1.1757670007646084,3.5059803873300552,2.6659663319587708
11015,Julien Ponceau,15,957,1,0.5326358824968338,1,0.6075166584923863,12,9,2,0,M S,Lorient,1,0.5326358824968338,2.942734107375145,2.2289093881845474
11090,Siriné Doucouré,11,422,1,1.0782809853553772,3,1.0283502545207739,9,10,2,0,F S,Lorient,1,1.0782809853553772,2.625079123303294,1.155181280337274
11387,Cheick Konate,14,913,1,0.4604159174486995,1,1.8570206076838076,11,14,4,0,D S,Clermont Foot,1,0.4604159174486995,3.0041145123541355,1.2806418500840664
11399,Jeffinho,10,293,1,1.2841922054067254,1,0.9289669077843428,11,6,0,0,F M S,Lyon,1,1.2841922054067254,2.4144056122750044,0.3936380371451378
11515,Tom Louchet,4,30,1,0.9638460278511047,0,0,1,0,0,0,S,Nice,1,0.9638460278511047,1.097498506307602,0.1336524784564972
11750,Emran Soglo,2,70,1,0.06254880130290985,0,0.037675585597753525,1,1,0,0,M S,Marseille,1,0.06254880130290985,0.2048511728644371,0.10462678596377373
11756,Tiago Santos,13,930,1,0.5214920695871115,0,0.847967004403472,12,9,3,0,D S,Lille,1,0.5214920695871115,4.5290673933923244,3.6674000322818756
11765,Óscar Cortés,4,30,1,0.4433479309082031,1,0.6105575561523438,1,1,0,0,S,Lens,1,0.4433479309082031,1.0539054870605469,0
11779,César Gelabert,12,628,1,0.894936379045248,2,0.8542634099721909,12,10,1,0,F M S,Toulouse,1,0.894936379045248,3.5925415456295013,2.0189829654991627
11799,Lamine Camara,17,1215,1,1.2349493457004428,2,1.3665983993560076,17,21,1,0,M S,Metz,1,0.47485422622412443,1.9078098852187395,1.2091317232698202
11805,Simon Elisor,14,785,1,2.0553249157965183,0,0.849286824464798,14,11,1,0,F S,Metz,1,1.2952297963202,3.1536503955721855,1.2594715869054198
