id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
983,Kevin Mbabu,9,652,0,0.054795083589851856,0,0.9205867797136307,2,7,1,0,D S,Augsburg,0,0.054795083589851856,1.775374710559845,0.8967659529298544
993,Serge Gnabry,5,231,0,1.5609633177518845,0,0.37125834822654724,10,5,0,0,M S,Bayern Munich,0,1.5609633177518845,1.8454243838787079,1.0900333244353533
1139,Silvan Widmer,3,270,0,0,0,1.0770071148872375,0,4,1,0,D,Mainz 05,0,0,2.1669453009963036,1.843961738049984
1236,Patrik Schick,4,40,0,0.16861842572689056,0,0,3,0,0,0,S,Bayer Leverkusen,0,0.16861842572689056,0.47777657583355904,0.34962014481425285
1673,Edimilson Fernandes,11,882,0,0.47177446726709604,2,0.7502798512578011,12,15,3,0,D S,Mainz 05,0,0.47177446726709604,2.6259652338922024,2.050006803125143
2631,Karim Onisiwo,11,712,0,1.0954545950517058,3,1.656475555151701,17,12,0,0,F M S,Mainz 05,0,1.0954545950517058,2.483321152627468,0.2875011172145605
2639,Alexander Nübel,15,1350,0,0,0,0,0,0,0,0,GK,VfB Stuttgart,0,0,3.831473497673869,3.831473497673869
2663,Felix Passlack,7,440,0,0.1384602626785636,0,0.44647394865751266,4,8,1,0,D S,Bochum,0,0.1384602626785636,1.7280305922031403,1.171226542443037
2665,Jeffrey Gouweleeuw,12,1030,0,0.2403793027624488,0,0.4112398996949196,7,4,3,0,D S,Augsburg,0,0.2403793027624488,2.2727292720228434,2.0272515770047903
2693,Marius Wolf,11,612,0,0.3943711966276169,1,0.7812765073031187,3,7,2,0,D S,Borussia Dortmund,0,0.3943711966276169,3.772911623120308,3.3465926945209503
3286,Kevin Trapp,14,1260,0,0,0,0,0,0,1,0,GK,Eintracht Frankfurt,0,0,2.407996267080307,2.407996267080307
3339,Jérôme Roussillon,11,393,0,0.04523778427392244,1,0.568907187320292,2,5,1,0,D S,Union Berlin,0,0.04523778427392244,1.6717002475634217,1.4562540473416448
3349,Ramy Bensebaini,12,929,0,1.5231616403907537,0,0.5150979049503803,14,6,2,1,D S,Borussia Dortmund,0,1.5231616403907537,5.681966982781887,4.426643095910549
3393,Bouna Sarr,2,103,0,0.6052926778793335,0,0,1,0,0,0,D S,Bayern Munich,0,0.6052926778793335,0.9070138335227966,0.9070138335227966
3699,Aissa Laidouni,13,722,0,0.3239010628312826,3,0.9246244542300701,9,8,1,0,M S,Union Berlin,0,0.3239010628312826,3.356831196695566,2.4266238743439317
3743,Lucas Tousart,6,312,0,0.14268011786043644,0,0.08185789361596107,5,2,1,0,M S,Union Berlin,0,0.14268011786043644,0.8668776024132967,0.6423396207392216
4243,Christian Günter,1,90,0,0,0,0.6409432291984558,0,2,0,0,D,Freiburg,0,0,0.24838091433048248,0.20645013451576233
4271,Janik Haberer,11,722,0,0.5882204910740256,0,0.10164702497422695,10,4,3,0,M S,Union Berlin,0,0.5882204910740256,1.5138476956635714,0.9877933012321591
4284,Alexander Brunst,1,90,0,0,0,0,0,0,0,0,GK,Darmstadt,0,0,0.09714891016483307,0.09714891016483307
4312,Marnon Busch,5,204,0,0.06669101864099503,0,0.15712459199130535,3,3,1,0,D S,FC Heidenheim,0,0.06669101864099503,0.44843003898859024,0.36689819395542145
4313,Janis Blaswich,15,1350,0,0,0,0,0,0,0,0,GK,RasenBallsport Leipzig,0,0,3.816610813140869,3.816610813140869
4335,Nicolai Rapp,2,80,0,0,0,0,0,0,1,0,D S,Werder Bremen,0,0,0.06386817991733551,0.06386817991733551
4376,Marvin Schwäbe,15,1350,0,0,0,0.025182869285345078,0,1,0,0,GK,FC Cologne,0,0,1.2974215019494295,1.2722386289387941
5217,Anthony Jung,14,1122,0,0,0,0.20105745270848274,0,4,1,0,D M S,Werder Bremen,0,0,5.095306098461151,4.894248694181442
5247,Naby Keita,3,85,0,0.08448757976293564,0,0,2,0,1,0,M S,Werder Bremen,0,0.08448757976293564,1.1468451283872128,1.0623575486242771
5251,Rani Khedira,4,283,0,0,0,0,0,0,1,1,M,Union Berlin,0,0,0.2951566129922867,0.2951566129922867
5253,Benno Schmitz,8,529,0,0.08298562467098236,0,0.3301255311816931,3,2,1,0,D S,FC Cologne,0,0.08298562467098236,1.6393183134496212,1.2632712237536907
5256,Oliver Burke,1,28,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0,0
5257,Willi Orban,3,270,0,0.28127702325582504,0,0,2,0,0,0,D,RasenBallsport Leipzig,0,0.28127702325582504,1.808254897594452,1.808254897594452
5263,Lukas Kübler,11,777,0,0.384469585493207,0,0.09399501420557499,4,2,2,0,D S,Freiburg,0,0.384469585493207,2.231490448117256,1.86586382240057
5288,Gregor Kobel,15,1285,0,0,0,0,0,0,1,0,GK,Borussia Dortmund,0,0,2.5053032487630844,2.5053032487630844
5294,Salih Özcan,9,537,0,0.08669836260378361,0,0.6811652723699808,3,6,2,0,M S,Borussia Dortmund,0,0.08669836260378361,2.662998251616955,2.0300751253962517
5298,Arne Maier,3,45,0,0,0,0,0,0,0,0,S,Augsburg,0,0,0.06764519214630127,0.06764519214630127
5306,Aaron Seydel,6,254,0,0.7035475298762321,0,0.15391964837908745,4,3,1,0,F S,Darmstadt,0,0.7035475298762321,1.093188390135765,0.4699646607041359
5340,Marco Friedl,11,947,0,0.03518952243030071,0,0,2,0,3,0,D,Werder Bremen,0,0.03518952243030071,1.1626737155020237,1.1274841912090778
5347,Jonas Föhrenbach,14,1176,0,0.1490070540457964,0,0.3927644547075033,4,9,0,0,D S,FC Heidenheim,0,0.1490070540457964,1.4528497038409114,1.1995357414707541
5612,Anwar El Ghazi,3,44,0,0.05380818620324135,1,0.6269503235816956,1,2,0,0,S,Mainz 05,0,0.05380818620324135,0.7482239045202732,0.0674653947353363
5680,Thomas Meunier,3,181,0,0.17790300771594048,0,0.026370089501142502,3,1,0,0,D S,Borussia Dortmund,0,0.17790300771594048,0.6421558111906052,0.5518075972795486
5724,Irvin Cardona,3,42,0,0.12994922697544098,0,0,3,0,1,0,S,Augsburg,0,0.12994922697544098,0.08590936288237572,0.06762710213661194
6007,Nicolas Cozza,5,211,0,0.01703888736665249,0,0.0865112952888012,1,2,1,0,D S,Wolfsburg,0,0.01703888736665249,1.3124429434537888,1.2452600076794624
6082,Jiri Pavlenka,7,630,0,0,0,0,0,0,0,0,GK,Werder Bremen,0,0,1.0896473079919815,1.0896473079919815
6109,Konrad Laimer,14,914,0,0.41204614844173193,2,2.1931169740855694,7,12,2,0,D M S,Bayern Munich,0,0.41204614844173193,8.645813759416342,6.920979265123606
6144,Sébastien Haller,10,328,0,0.5285679809749126,0,0.3393091447651386,6,4,2,0,F S,Borussia Dortmund,0,0.5285679809749126,1.4937415234744549,0.9237017594277859
6190,Dawid Kownacki,8,214,0,0.2953169047832489,0,0.1094580003991723,6,3,0,0,F S,Werder Bremen,0,0.2953169047832489,0.4192021796479821,0.13146841526031494
6273,Robin Koch,13,1144,0,0.2577840983867645,0,0.03041146695613861,1,1,4,0,D,Eintracht Frankfurt,0,0.2577840983867645,4.256514422595501,4.226102955639362
6290,Alexander Meyer,1,65,0,0,0,0,0,0,0,0,S,Borussia Dortmund,0,0,0.07077194005250931,0.07077194005250931
6321,Moritz Nicolas,13,1170,0,0,0,0,0,0,1,0,GK,Borussia M.Gladbach,0,0,1.3813290912657976,1.3813290912657976
6327,Kevin Akpoguma,10,561,0,0,0,0.12467014417052269,0,2,5,0,D S,Hoffenheim,0,0,1.1915906518697739,1.0669205076992512
6351,Robin Hack,11,241,0,0.9738038778305054,2,0.7437721341848373,12,4,1,0,F S,Borussia M.Gladbach,0,0.9738038778305054,2.056917428970337,0.4788612090051174
6403,Timo Hübers,15,1342,0,0.9591319262981415,0,0.06156392768025398,12,1,2,0,D,FC Cologne,0,0.9591319262981415,2.3907794542610645,2.315812189131975
6411,Niklas Dorsch,13,982,0,0.5041488520801067,0,0,11,0,3,0,M S,Augsburg,0,0.5041488520801067,3.2010990977287292,2.9290584605187178
6436,Stanley N&#039;Soki,2,21,0,0,0,0,0,0,0,0,S,Hoffenheim,0,0,0,0
6595,Paul Jäckel,4,211,0,0,0,0.0743938460946083,0,2,0,0,D S,Union Berlin,0,0,0.15865868795663118,0.08426484186202288
6596,Finn Dahmen,15,1350,0,0,0,0,0,0,2,0,GK,Augsburg,0,0,1.3670896645635366,1.3670896645635366
6626,Joshua Vagnoman,5,237,0,0.5797691568732262,1,0.7879208400845528,3,3,0,0,D S,VfB Stuttgart,0,0.5797691568732262,1.129823349416256,1.0207236111164093
6708,Bote Baku,15,805,0,0.6882360726594925,0,1.5273205116391182,10,14,1,0,D S,Wolfsburg,0,0.6882360726594925,4.702516883611679,3.5522014321759343
7048,Frederik Rönnow,14,1260,0,0,0,0,0,0,1,0,GK,Union Berlin,0,0,1.8760437220335007,1.8760437220335007
7053,Pavao Pervan,3,270,0,0,0,0,0,0,0,0,GK,Wolfsburg,0,0,0,0
7075,Borna Sosa,2,32,0,0.020359061658382416,0,0.012273414991796017,1,1,0,0,S,VfB Stuttgart,0,0.020359061658382416,0.09210852533578873,0.09210852533578873
7106,Philipp Mwene,8,677,0,0.17567481938749552,0,1.2975962739437819,4,11,1,0,D,Mainz 05,0,0.17567481938749552,2.8188354149460793,2.15888299793005
7108,Jonathan Burkardt,4,158,0,0.42363157868385315,0,0,3,0,0,0,M S,Mainz 05,0,0.42363157868385315,0.35756100714206696,0.032096877694129944
7267,Woo-Yeong Jeong,11,363,0,1.238170176744461,2,1.31102055311203,7,6,0,0,M S,VfB Stuttgart,0,1.238170176744461,4.437784388661385,2.049323931336403
7320,Amos Pieper,6,540,0,0.21106255985796452,0,0.5340107679367065,3,1,0,0,D,Werder Bremen,0,0.21106255985796452,1.7593848444521427,1.2253740765154362
7345,Alphonso Davies,13,1011,0,0.21573339961469173,3,1.6340626142919064,5,20,0,0,D S,Bayern Munich,0,0.21573339961469173,9.948411993682384,9.15345698595047
7366,Maximilian Wöber,14,1241,0,0.7059172317385674,2,0.9712733663618565,7,9,1,0,D,Borussia M.Gladbach,0,0.7059172317385674,4.419292256236076,4.336734924465418
7410,Andras Schafer,3,68,0,0.039518896490335464,0,0.09083045460283756,2,2,0,0,S,Union Berlin,0,0.039518896490335464,0.13034935295581818,0
7501,Amadou Haidara,9,568,0,0.31586718931794167,0,0.7882920503616333,9,7,2,0,M S,RasenBallsport Leipzig,0,0.31586718931794167,6.285259176045656,5.28748570010066
7524,Tuta,14,1190,0,0.3586851079016924,1,0.8452160712331533,6,3,0,0,D,Eintracht Frankfurt,0,0.3586851079016924,3.369094617664814,3.280599929392338
7632,Ivan Ordets,9,753,0,0.3250050600618124,0,0.19368502497673035,8,1,2,0,D,Bochum,0,0.3250050600618124,1.3328586518764496,1.3328586518764496
7719,Nathanael Mbuku,1,3,0,0.020050048828125,0,0.03251015394926071,1,1,0,0,S,Augsburg,0,0.020050048828125,0.05256020277738571,0
7783,Xaver Schlager,14,1243,0,0.584493444301188,1,1.0976256616413593,9,13,1,0,M,RasenBallsport Leipzig,0,0.584493444301188,8.970873691141605,8.072323370724916
7791,Sebastiaan Bornauw,8,399,0,0.24112936854362488,0,0,2,0,1,0,D S,Wolfsburg,0,0.24112936854362488,1.0271335393190384,0.921208992600441
7796,Klaus Gjasula,9,584,0,0.10551349632441998,0,0.10656086727976799,3,3,1,1,D M S,Darmstadt,0,0.10551349632441998,1.5105587793514132,1.4039979418739676
7807,Luca Kilian,9,263,0,0,0,0.049597207456827164,0,1,1,0,D S,FC Cologne,0,0,0.1121671237051487,0.1121671237051487
7815,Christian Groß,7,374,0,0.07317027449607849,1,0.14142025262117386,1,4,0,0,D M S,Werder Bremen,0,0.07317027449607849,1.175947941839695,1.0000922083854675
7868,Diadie Samassékou,1,1,0,0,0,0,0,0,0,0,S,Hoffenheim,0,0,0,0
7875,Christopher Trimmel,10,734,0,0.20410518068820238,1,1.299293514341116,3,19,0,0,D S,Union Berlin,0,0.20410518068820238,2.054915034212172,1.2348684025928378
7876,Christopher Lenz,5,27,0,0,0,0.11042720079421997,0,1,0,0,S,"Eintracht Frankfurt,RasenBallsport Leipzig",0,0,0.9229241237044334,0.8124969229102135
7877,Robert Andrich,9,222,0,0,0,0,0,0,0,0,D M S,Bayer Leverkusen,0,0,1.4644139185547829,1.4644139185547829
7882,Sheraldo Becker,11,664,0,0.9779949057847261,1,2.1538064759224653,16,12,0,0,F M S,Union Berlin,0,0.9779949057847261,3.856623947620392,1.7708171596750617
7900,Sargis Adamyan,5,128,0,1.4483204036951065,1,0.29178446531295776,5,3,1,0,S,FC Cologne,0,1.4483204036951065,1.1626474149525166,0.05746225640177727
7937,Julian Chabot,15,1223,0,0.54211450740695,0,0.06077543459832668,8,2,2,1,D,FC Cologne,0,0.54211450740695,2.5877851210534573,2.543996151536703
7990,Christoph Zimmermann,6,446,0,0,0,0,0,0,0,0,D S,Darmstadt,0,0,0.15233219414949417,0.15233219414949417
8000,Ilia Gruev,1,2,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0,0
8017,Alex Kral,11,722,0,0.27110794000327587,0,0.1405405616387725,8,3,2,0,M S,Union Berlin,0,0.27110794000327587,0.6586012160405517,0.43584825191646814
8117,Nick Woltemade,11,232,0,0.21986838430166245,0,0.3342406302690506,2,6,0,0,F S,Werder Bremen,0,0.21986838430166245,2.6510439701378345,2.1967990919947624
8191,Giovanni Reyna,7,192,0,0.8308366648852825,0,0.8132694587111473,6,5,0,0,M S,Borussia Dortmund,0,0.8308366648852825,2.7814609687775373,1.309257498010993
8205,Jan Thielmann,6,383,0,0.5806667767465115,0,0.11293482407927513,7,2,1,0,F M S,FC Cologne,0,0.5806667767465115,0.7920766957104206,0.09847511351108551
8206,Yannik Keitel,3,119,0,0,0,0,0,0,0,0,M S,Freiburg,0,0,0.0557473860681057,0.0557473860681057
8317,Edmond Tapsoba,13,1155,0,0.6888813227415085,0,0.5521269962191582,4,4,3,0,D,Bayer Leverkusen,0,0.6888813227415085,9.750686859712005,9.198559937998652
8392,Julian Justvan,3,34,0,0.02481880411505699,0,0,1,0,0,0,S,Hoffenheim,0,0.02481880411505699,0.04636260122060776,0.021543795242905617
8396,Jessic Ngankam,12,201,0,1.6116960383951664,0,0.023449644446372986,8,1,2,0,F S,Eintracht Frankfurt,0,0.853919330984354,1.2667925246059895,0.4211394190788269
8401,Luca Netz,13,1049,0,0.5840497836470604,3,2.1060724183917046,9,21,1,0,D S,Borussia M.Gladbach,0,0.5840497836470604,5.178553216159344,3.3498713737353683
8648,Fraser Hornby,7,203,0,1.0771338418126106,0,0.4023185297846794,10,4,1,0,F S,Darmstadt,0,1.0771338418126106,1.5243942495435476,0.2800828441977501
8678,Jonas Omlin,2,180,0,0,1,0.3304319977760315,0,1,0,0,GK,Borussia M.Gladbach,0,0,0.3304319977760315,0
8803,Robert Gumny,10,426,0,0.1549529116600752,0,0.1760811423882842,2,2,2,0,D S,Augsburg,0,0.1549529116600752,1.5597329307347536,1.3731267768889666
8804,Felix Agu,5,109,0,0.06258843094110489,0,0.018359366804361343,1,1,0,0,D S,Werder Bremen,0,0.06258843094110489,0.24313979595899582,0.18055136501789093
8806,Roberto Massimo,3,44,0,0,0,0,0,0,0,0,S,VfB Stuttgart,0,0,0.023058781400322914,0.023058781400322914
8854,Tim Siersleben,10,811,0,0.12135707680135965,0,0.7937690913677216,3,3,1,0,D S,FC Heidenheim,0,0.12135707680135965,1.2773267142474651,1.216312911361456
8878,Atakan Karazor,15,1294,0,0.5139642795547843,2,1.3502895534038544,10,14,4,0,M,VfB Stuttgart,0,0.5139642795547843,9.103954067453742,7.598526591435075
8974,Jens Petter Hauge,7,104,0,0.06740253418684006,0,0.03171588107943535,1,1,0,0,S,Eintracht Frankfurt,0,0.06740253418684006,0.5929655320942402,0.5255629904568195
8987,Lilian Egloff,5,93,0,0.12217133678495884,0,0,3,0,1,0,M S,VfB Stuttgart,0,0.12217133678495884,0.22308075428009033,0.115456597879529
9053,Eric Martel,12,1049,0,1.5481459591537714,0,0.2224891632795334,9,4,2,0,M,FC Cologne,0,1.5481459591537714,1.5786384474486113,1.1760775689035654
9076,Philipp Förster,6,171,0,0.08729777485132217,0,0.23447103425860405,1,4,0,0,M S,Bochum,0,0.08729777485132217,0.3215191029012203,0.18816956132650375
9178,Merveille Papela,6,111,0,0.032096877694129944,0,0.040624700486660004,1,1,1,0,M S,Mainz 05,0,0.032096877694129944,0.19743416458368301,0.12471258640289307
9202,Felix Nmecha,10,601,0,1.2628028336912394,2,0.45659343898296356,15,7,2,0,M S,Borussia Dortmund,0,1.2628028336912394,3.870669223368168,2.499712251126766
9227,Steffen Tigges,11,359,0,0.6252081859856844,0,0.30451674945652485,7,6,0,0,F S,FC Cologne,0,0.6252081859856844,0.8732700385153294,0.367002772167325
9270,Kiliann Sildillia,14,951,0,0.12822252698242664,1,0.44082812033593655,4,9,1,0,D S,Freiburg,0,0.12822252698242664,2.8770924247801304,2.604191303253174
9352,Masaya Okugawa,2,23,0,0,0,0,0,0,0,0,S,Augsburg,0,0,0.013698888942599297,0.013698888942599297
9458,Josip Stanisic,5,150,0,0,0,0.23908936977386475,0,3,0,0,D S,Bayer Leverkusen,0,0,1.3699342757463455,1.21067476272583
9501,Fabio Carvalho,8,130,0,0.21358712390065193,0,0.23040751367807388,3,2,0,0,M S,RasenBallsport Leipzig,0,0.21358712390065193,0.7217054478824139,0.3711858205497265
9702,Manuel Riemann,15,1350,0,0,0,0.05967157706618309,0,2,2,0,GK,Bochum,0,0,2.2383693922311068,2.2016317937523127
9703,Maxim Leitsch,5,369,0,0,0,0,0,0,0,0,D S,Mainz 05,0,0,0.33281970396637917,0.33281970396637917
9709,Erhan Masovic,13,1048,0,1.1576622426509857,0,0.9331581657752395,11,2,3,0,D S,Bochum,0,1.1576622426509857,4.059893310070038,2.580903124064207
9715,Hiroki Ito,12,989,0,0.4919305332005024,2,1.4045192617923021,13,13,1,0,D S,VfB Stuttgart,0,0.4919305332005024,8.328048203140497,6.785323619842529
9718,Jamie Leweling,15,459,0,2.0467091547325253,1,1.2364612612873316,15,10,1,0,M S,VfB Stuttgart,0,2.0467091547325253,4.0690452149137855,1.0173947531729937
9725,Angelo Stiller,14,1188,0,0.4319352097809315,1,2.0735001154243946,9,22,1,0,M S,"Hoffenheim,VfB Stuttgart",0,0.4319352097809315,11.971954867243767,10.562247060239315
9730,Patrick Wimmer,6,297,0,0.3094593361020088,0,0.1002170778810978,2,4,1,0,F M S,Wolfsburg,0,0.3094593361020088,1.3149338215589523,0.9423562362790108
9750,Antonios Papadopoulos,1,23,0,0,0,0,0,0,0,0,S,Borussia Dortmund,0,0,0,0
9752,Jesper Lindstrom,1,87,0,0.14182138442993164,0,0,1,0,0,0,F,Eintracht Frankfurt,0,0.14182138442993164,0.9457054734230042,0.8038840889930725
9797,Dejan Ljubicic,14,1094,0,0.952863983809948,0,1.7386722546070814,19,10,3,0,M S,FC Cologne,0,0.952863983809948,3.506385860964656,1.3815410695970058
9911,Piero Hincapié,8,210,0,0.5973117649555206,1,0.32764867693185806,2,2,0,0,D S,Bayer Leverkusen,0,0.5973117649555206,1.048624724149704,0.5689520537853241
9935,Aster Vranckx,11,524,0,0.03155444376170635,0,0.13750116154551506,2,4,4,0,M S,Wolfsburg,0,0.03155444376170635,1.8955104909837246,1.7880029641091824
9943,Moritz Jenz,8,670,0,0.022090625017881393,1,0.5181715302169323,1,3,1,0,D S,Wolfsburg,0,0.022090625017881393,2.3792158011347055,2.334202701225877
9986,Kristijan Jakic,3,182,0,0.02065340429544449,0,0.14182138442993164,1,1,1,0,M S,Eintracht Frankfurt,0,0.02065340429544449,1.4488543719053268,1.3070329874753952
10071,Lennard Maloney,15,1278,0,0.4793561687693,1,0.8148386906832457,10,5,0,0,D M,FC Heidenheim,0,0.4793561687693,1.5353107769042253,1.0483741220086813
